;Unnamed: 0;Language;Group;Speaker;Grapheme;Task;File;Problem;Word;Plosive_Index;VOT;Length;Gender;Fricatived
4893;4938;French;Bilinguals;7;v;PW;b_PW_7_viloupe;;viloupe;5.907190798270763;40.702947845815636;174.13757051467368;F;False
4894;4939;French;Bilinguals;7;v;PW;b_PW_7_vipe;;vipe;4.978199522419562;119.72789115647232;141.85361919253126;F;False
4895;4940;French;Bilinguals;7;v;PW;b_PW_7_viteuil;;viteuil;4.783435309542708;111.74603174602282;116.73469387754663;F;False
4896;4941;French;Bilinguals;7;v;PW;b_PW_7_vobur;;vobur;2.010871606651096;136.98412698413165;141.97278911564126;F;False
4897;4942;French;Bilinguals;7;v;PW;b_PW_7_vodais;;vodais;3.3498118514766486;89.47845804988218;116.0770581425652;F;False
4898;4943;French;Bilinguals;7;v;PW;b_PW_7_voissule;;voissule;9.45634704548737;115.07936507935312;195.51083835889926;F;False
4899;4944;French;Bilinguals;7;v;PW;b_PW_7_voûle;;voûle;6.544088951687863;99.36507936507157;137.8524155266945;F;False
4900;4945;French;Bilinguals;7;v;PW;b_PW_7_vèbe;;vèbe;3.845761858508148;119.115646258507;160.52715246532048;F;False
4901;4946;French;Bilinguals;7;v;PW;b_PW_7_vô;;vô;4.333496765393243;77.89115646258438;123.9660123102908;F;False
4902;4947;French;Bilinguals;7;v;reading;b_reading_7_vaisseau;;vaisseau;32.83068759783598;66.16780045351335;110.88747284678392;F;False
4903;4948;French;Bilinguals;7;v;reading;b_reading_7_valet;;valet;4.374273859238384;44.467120181408866;85.2668183237597;F;False
4904;4949;French;Bilinguals;7;v;reading;b_reading_7_valise;;valise;3.8243150137893256;129.75056689342068;134.7392290249303;F;False
4905;4950;French;Bilinguals;7;v;reading;b_reading_7_vase;;vase;16.350933904620994;60.06726397770024;92.64611901645029;F;False
4906;4951;French;Bilinguals;7;v;reading;b_reading_7_vautour;;vautour;11.493041364266348;56.145124716550754;81.61214632248459;F;False
4907;4952;French;Bilinguals;7;v;reading;b_reading_7_veau;;veau;23.631145686020908;2.8208377125764628;30.182963524552523;F;False
4908;4953;French;Bilinguals;7;v;reading;b_reading_7_veilleuse;;veilleuse;7.690654477151837;89.68253968254204;106.7334370183204;F;False
4909;4954;French;Bilinguals;7;v;reading;b_reading_7_ver;;ver;3.8348562850371657;93.12925170068807;113.5124110179504;F;False
4910;4955;French;Bilinguals;7;v;reading;b_reading_7_verrou;;verrou;12.850426847524025;49.931972789110546;100.499762143329;F;False
4911;4956;French;Bilinguals;7;v;reading;b_reading_7_veste;;veste;7.466337068033981;91.99546485261575;96.98412698413959;F;False
4912;4957;French;Bilinguals;7;v;reading;b_reading_7_viande;;viande;21.67768479530579;4.513340340125184;31.59338238083365;F;False
4913;4958;French;Bilinguals;7;v;reading;b_reading_7_vide;;vide;3.4008795902252333;50.09070294784125;91.5659930868742;F;False
4914;4959;French;Bilinguals;7;v;reading;b_reading_7_village;;village;20.44328651447435;55.69160997731615;77.25297944183751;F;False
4915;4960;French;Bilinguals;7;v;reading;b_reading_7_ville;;ville;29.451508388131906;61.49426213413279;107.19183307784874;F;False
4916;4961;French;Bilinguals;7;v;reading;b_reading_7_visage;;visage;24.43071219180912;69.84126984126249;110.6060242178586;F;False
4917;4962;French;Bilinguals;7;v;reading;b_reading_7_vitrine;;vitrine;5.166550233434826;45.51020408162289;85.14258225606852;F;False
4918;4963;French;Bilinguals;7;v;reading;b_reading_7_voiture;;voiture;18.112648562490737;50.90702947845216;76.89350671516594;F;False
4919;4964;French;Bilinguals;7;v;reading;b_reading_7_volet;;volet;2.7270098403049365;40.81632653061717;79.58139205821624;F;False
4920;4965;French;Bilinguals;7;v;reading;b_reading_7_voleur;;voleur;3.0379067521956915;83.94557823129391;130.0080495435907;F;False
4921;4966;French;Bilinguals;7;v;reading;b_reading_7_voûte;;voûte;26.578700700949287;62.1768707483028;99.15982788010069;F;False
4922;4967;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_baile;;baile;8.28854029228977;60.839002267573655;65.82766439909292;F;False
4923;4968;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_bandera;;bandera;2.8598136766077573;99.46762626221206;116.59268808184952;F;False
4924;4969;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_barriga;;barriga;7.466922718328735;83.33333333333303;88.32199546485244;F;False
4925;4970;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_barrio;;barrio;10.27164674513116;129.81859410430818;134.80725623582845;F;False
4926;4971;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_basura;;basura;8.330393966383912;138.6167800453517;143.60544217687018;F;False
4927;4972;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_bata;;bata;9.954840871828118;111.67800453514865;116.66666666666715;F;False
4928;4973;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_beber;;beber;3.737370719246906;47.7097505668933;52.698412698413584;F;False
4929;4974;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_bebida;;bebida;7.717472921215253;98.70748299319844;103.69614512471694;F;False
4930;4975;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_beca;;beca;12.4029441320574;71.9681515797177;84.48435185445291;F;False
4931;4976;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_belleza;;belleza;6.048949773009353;65.26077097505477;70.24943310657505;F;False
4932;4977;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_belén;;belén;10.198946299343188;108.88888888888815;113.87755102040842;F;False
4933;4978;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_berenjena;;berenjena;6.215769639282818;59.20634920634882;64.19501133786909;F;False
4934;4979;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_berza;;berza;10.819569270814323;147.0653532281254;172.09775377759232;F;False
4935;4980;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_bicho;;bicho;4.6298483292707004;75.10204081632565;80.09070294784594;F;False
4936;4981;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_bigote;;bigote;6.199240770431429;81.51927437641149;86.50793650793531;F;False
4937;4982;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_bizcocho;;bizcocho;20.536901747000023;46.97907424952064;60.72174263884733;F;False
4938;4983;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_boda;;boda;12.26737510352827;87.95918367346901;92.94784580498572;F;False
4939;4984;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_bodega;;bodega;5.911428328198872;43.85527395881184;57.53940408236247;F;False
4940;4985;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_bolsillo;;bolsillo;4.492326699147044;64.03628117913486;69.02494331065158;F;False
4941;4986;Spanish;Bilinguals;7;b;naming;b_pic_nam_7_bombero;;bombero;3.5412711535836037;86.48526077097073;91.47392290249456;F;False
4942;4987;Spanish;Bilinguals;7;b;PW;b_PW_7_badirra;;badirra;6.117899629033543;148.50340136054285;153.49206349206668;F;False
4943;4988;Spanish;Bilinguals;7;b;PW;b_PW_7_bafo;;bafo;10.50646367210496;71.76870748299535;76.75736961451919;F;False
4944;4989;Spanish;Bilinguals;7;b;PW;b_PW_7_baijo;;baijo;7.995755174547503;122.90249433106483;127.89115646258152;F;False
4945;4990;Spanish;Bilinguals;7;b;PW;b_PW_7_bamio;;bamio;7.502266067335918;106.00907029478891;110.99773242630563;F;False
4946;4991;Spanish;Bilinguals;7;b;PW;b_PW_7_baneja;;baneja;3.886757820873384;64.69387755101508;69.6825396825389;F;False
4947;4992;Spanish;Bilinguals;7;b;PW;b_PW_7_bantula;;bantula;7.702477437024507;113.83219954648638;118.8208616780031;F;False
4948;4993;Spanish;Bilinguals;7;b;PW;b_PW_7_bebufa;;bebufa;5.935195689575691;67.05215419501087;72.04081632652759;F;False
4949;4994;Spanish;Bilinguals;7;b;PW;b_PW_7_bejo;;bejo;10.42930400432382;82.5623582766397;87.55102040816355;F;False
4950;4995;Spanish;Bilinguals;7;b;PW;b_PW_7_bellar;;bellar;8.328400616513681;113.67346938775567;118.6621315192724;F;False
4951;4996;Spanish;Bilinguals;7;b;PW;b_PW_7_belloda;;belloda;10.701552053025708;168.2539682539712;173.2426303854879;F;False
4952;4997;Spanish;Bilinguals;7;b;PW;b_PW_7_bemél;;bemél;11.25986563330144;85.85034013605508;90.83900226757179;F;False
4953;4998;Spanish;Bilinguals;7;b;PW;b_PW_7_berfo;;berfo;6.09241855206743;71.22448979592377;76.2131519274334;F;False
4954;4999;Spanish;Bilinguals;7;b;PW;b_PW_7_berranpoma;;berranpoma;11.38418860912487;78.16326530613081;83.15192743765466;F;False
4955;5000;Spanish;Bilinguals;7;b;PW;b_PW_7_bifla;;bifla;10.208686305282418;91.88208616780004;96.87074829932385;F;False
4956;5001;Spanish;Bilinguals;7;b;PW;b_PW_7_bijufe;;bijufe;5.475187741873072;138.93424036281488;143.9229024943245;F;False
4957;5002;Spanish;Bilinguals;7;b;PW;b_PW_7_bizcura;;bizcura;5.755089456357491;68.18594104308318;73.17460317460699;F;False
4958;5003;Spanish;Bilinguals;7;b;PW;b_PW_7_boltaro;;boltaro;12.463575297896886;85.19274376416774;90.18140589569157;F;False
4959;5004;Spanish;Bilinguals;7;b;PW;b_PW_7_bombaja;;bombaja;7.383580514415677;85.48752834467166;90.47619047619548;F;False
4960;5005;Spanish;Bilinguals;7;b;PW;b_PW_7_boña;;boña;3.7843009062823136;68.97959183673663;73.96825396824623;F;False
4961;5006;Spanish;Bilinguals;7;b;reading;b_reading_7_baile;;baile;7.8628588254003615;87.09750566893604;92.08616780044564;F;False
4962;5007;Spanish;Bilinguals;7;b;reading;b_reading_7_bandera;;bandera;6.22856208615038;108.18594104308944;113.17460317459906;F;False
4963;5008;Spanish;Bilinguals;7;b;reading;b_reading_7_barriga;;barriga;10.227129168553287;112.22222222222908;117.21088435373873;F;False
4964;5009;Spanish;Bilinguals;7;b;reading;b_reading_7_barrio;;barrio;9.274893417362577;96.43990929704673;101.42857142857054;F;False
4965;5010;Spanish;Bilinguals;7;b;reading;b_reading_7_basura;;basura;9.932143546908943;82.6984126984058;87.68707482992966;F;False
4966;5011;Spanish;Bilinguals;7;b;reading;b_reading_7_bata;;bata;11.640739300411706;116.07709750568064;121.06575963719023;F;False
4967;5012;Spanish;Bilinguals;7;b;reading;b_reading_7_beber;;beber;7.589598728374669;79.3197278911464;84.3083900226702;F;False
4968;5013;Spanish;Bilinguals;7;b;reading;b_reading_7_bebida;;bebida;6.424266727318852;114.14965986394066;119.13832199546448;F;False
4969;5014;Spanish;Bilinguals;7;b;reading;b_reading_7_beca;;beca;5.787056103834482;79.52380952380622;84.51247165533005;F;False
4970;5015;Spanish;Bilinguals;7;b;reading;b_reading_7_belleza;;belleza;7.816082050958565;69.11564625850987;74.10430839001947;F;False
4971;5016;Spanish;Bilinguals;7;b;reading;b_reading_7_belén;;belén;9.965378386405176;72.85714285714562;77.84580498865523;F;False
4972;5017;Spanish;Bilinguals;7;b;reading;b_reading_7_berenjena;;berenjena;3.8775780715478962;46.68934240362432;51.67800453514814;F;False
4973;5018;Spanish;Bilinguals;7;b;reading;b_reading_7_berza;;berza;15.298343315497215;169.63718820861118;174.6258503401351;F;False
4974;5019;Spanish;Bilinguals;7;b;reading;b_reading_7_bicho;;bicho;4.890694629550244;65.73696145125041;70.72562358277422;F;False
4975;5020;Spanish;Bilinguals;7;b;reading;b_reading_7_bigote;;bigote;5.478858074961488;65.30612244897327;70.29478458049711;F;False
4976;5021;Spanish;Bilinguals;7;b;reading;b_reading_7_bizcocho;;bizcocho;5.6527641305772365;120.5668934240407;125.55555555556452;F;False
4977;5022;Spanish;Bilinguals;7;b;reading;b_reading_7_boda;;boda;6.86751617219756;79.79591836733846;84.78458049886227;F;False
4978;5023;Spanish;Bilinguals;7;b;reading;b_reading_7_bodega;;bodega;5.395421590602907;84.60317460317412;89.59183673469795;F;False
4979;5024;Spanish;Bilinguals;7;b;reading;b_reading_7_bolsillo;;bolsillo;13.838051696759784;68.6167800453461;73.60544217686994;F;False
4980;5025;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vacío;;vacío;10.165332257015518;83.15192743764176;88.14058956916092;F;False
4981;5026;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vajilla;;vajilla;8.284501035427319;76.50793650793642;81.4965986394558;F;False
4982;5027;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vamos;;vamos;12.779973786205998;116.32653061224475;121.31519274376413;F;False
4983;5028;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vaquero;;vaquero;9.730420914339092;67.84580498866255;72.83446712018105;F;False
4984;5029;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_varios;;varios;9.465258065655982;65.94104308389959;70.92970521541986;F;False
4985;5030;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vaso;;vaso;11.357210891342035;100.68027210884443;105.66893424036293;F;False
4986;5031;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vecino;;vecino;5.555009695643144;82.4801080163855;99.12493013615631;F;False
4987;5032;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vela;;vela;9.139724160092797;113.1519274376416;118.14058956916008;F;False
4988;5033;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_veloz;;veloz;9.542665750707824;62.994615505367356;67.98327763688405;F;False
4989;5034;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vencer;;vencer;5.449587280902701;74.76190476190325;79.75056689342352;F;False
4990;5035;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_venga;;venga;3.910419297212239;56.93877551020421;61.927437641724474;F;False
4991;5036;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_ventanilla;;ventanilla;4.0591165354869485;61.60997732425954;66.59863945577628;F;False
4992;5037;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_verano;;verano;7.237570411623667;59.705215419498366;64.69387755102217;F;False
4993;5038;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vidrio;;vidrio;6.932039810049464;89.81859410430815;94.80725623582487;F;False
4994;5039;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vistazo;;vistazo;3.7952281543001134;71.50853749051579;80.93691240438261;F;False
4995;5040;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_vivienda;;vivienda;3.0414808247630347;75.78231292517044;80.77097505668718;F;False
4996;5041;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_voceo;;voceo;7.10147399486691;45.260770975055216;50.249433106579026;F;False
4997;5042;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_voces;;voces;11.20652005317749;95.60090702947832;100.58956916100216;F;False
4998;5043;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_volante;;volante;11.53324495075998;84.82993197279143;89.81859410430815;F;False
4999;5044;Spanish;Bilinguals;7;v;naming;b_pic_nam_7_volverse;;volverse;31.30703088343744;41.72335600907217;46.712018140588896;F;False
5000;5045;Spanish;Bilinguals;7;v;PW;b_PW_7_valis;;valis;5.699512564281331;54.37641723356279;59.36507936507951;F;False
5001;5046;Spanish;Bilinguals;7;v;PW;b_PW_7_vallefo;;vallefo;8.505243467619609;86.64399092970146;91.63265306122528;F;False
5002;5047;Spanish;Bilinguals;7;v;PW;b_PW_7_valío;;valío;7.067837661496871;70.95238095238443;75.94104308390116;F;False
5003;5048;Spanish;Bilinguals;7;v;PW;b_PW_7_varruta;;varruta;7.899863929051879;112.76643990930069;117.75510204081742;F;False
5004;5050;Spanish;Bilinguals;7;v;PW;b_PW_7_vañe;;vañe;5.082065991246023;88.23129251700834;93.21995464852506;F;False
5005;5051;Spanish;Bilinguals;7;v;PW;b_PW_7_venba;;venba;9.30302405493463;160.40816326530202;165.39682539682588;F;False
5006;5053;Spanish;Bilinguals;7;v;PW;b_PW_7_ventijina;;ventijina;5.471388045864153;66.4172335600881;71.40589569161193;F;False
5007;5055;Spanish;Bilinguals;7;v;PW;b_PW_7_verez;;verez;6.321661966738964;88.7074829932004;93.69614512471004;F;False
5008;5057;Spanish;Bilinguals;7;v;PW;b_PW_7_vetimo;;vetimo;5.2203704089636895;58.25396825396467;63.24263038547429;F;False
5009;5059;Spanish;Bilinguals;7;v;PW;b_PW_7_vilianta;;vilianta;3.456970557833725;89.27747465271807;115.74129701476463;F;False
5010;5060;Spanish;Bilinguals;7;v;PW;b_PW_7_vispulo;;vispulo;6.3171693493635575;75.07936507936107;80.0680272108849;F;False
5011;5062;Spanish;Bilinguals;7;v;PW;b_PW_7_volgarse;;volgarse;5.702004214525819;85.32879818594097;90.31746031745058;F;False
5012;5064;Spanish;Bilinguals;7;v;PW;b_PW_7_voñeo;;voñeo;5.073422396345449;64.71655328799386;69.70521541950347;F;False
5013;5065;Spanish;Bilinguals;7;v;reading;b_reading_7_vacío;;vacío;7.946290335900263;70.70294784580257;75.69160997732638;F;False
5014;5066;Spanish;Bilinguals;7;v;reading;b_reading_7_vajilla;;vajilla;8.933570691318494;63.90022675736873;68.88888888889255;F;False
5015;5067;Spanish;Bilinguals;7;v;reading;b_reading_7_vamos;;vamos;6.070296989118661;66.05442176871179;71.0430839002214;F;False
5016;5068;Spanish;Bilinguals;7;v;reading;b_reading_7_vaquero;;vaquero;7.516341127203367;112.94784580499595;117.93650793650556;F;False
5017;5069;Spanish;Bilinguals;7;v;reading;b_reading_7_varios;;varios;6.2818295401466475;106.57596371881084;111.56462585033466;F;False
5018;5070;Spanish;Bilinguals;7;v;reading;b_reading_7_vaso;;vaso;10.78467472163016;140.95238095238471;145.9410430838943;F;False
5019;5071;Spanish;Bilinguals;7;v;reading;b_reading_7_vecino;;vecino;11.394525091728509;72.42630385488269;77.41496598640651;F;False
5020;5072;Spanish;Bilinguals;7;v;reading;b_reading_7_vela;;vela;7.8055914330585825;96.96145124716793;101.95011337869177;F;False
5021;5073;Spanish;Bilinguals;7;v;reading;b_reading_7_veloz;;veloz;4.444034911002295;38.54875283447257;43.53741496598218;F;False
5022;5074;Spanish;Bilinguals;7;v;reading;b_reading_7_vencer;;vencer;5.674732801597881;99.25170068027;104.24036281177963;F;False
5023;5075;Spanish;Bilinguals;7;v;reading;b_reading_7_venga;;venga;8.733441343692139;86.84807256236128;91.83673469387087;F;False
5024;5076;Spanish;Bilinguals;7;v;reading;b_reading_7_ventanilla;;ventanilla;5.561998357825302;81.08843537414145;86.07709750566528;F;False
5025;5077;Spanish;Bilinguals;7;v;reading;b_reading_7_verano;;verano;4.075685973351121;57.91383219954582;62.90249433106965;F;False
5026;5078;Spanish;Bilinguals;7;v;reading;b_reading_7_vidrio;;vidrio;5.514326238582758;84.73922902494735;89.72789115645695;F;False
5027;5079;Spanish;Bilinguals;7;v;reading;b_reading_7_vistazo;;vistazo;5.280052705892759;80.63492063492106;91.09003364930857;F;False
5028;5080;Spanish;Bilinguals;7;v;reading;b_reading_7_vivienda;;vivienda;4.6800576992657765;72.47165532879762;77.46031746032145;F;False
5029;5081;Spanish;Bilinguals;7;v;reading;b_reading_7_voceo;;voceo;9.75720621131942;116.14512471655306;121.13378684807684;F;False
5030;5082;Spanish;Bilinguals;7;v;reading;b_reading_7_voces;;voces;4.3420008388977305;84.05895691609544;89.04761904761926;F;False
5031;5083;Spanish;Bilinguals;7;v;reading;b_reading_7_volante;;volante;5.613407477678566;47.82312925171085;52.81179138322045;F;False
5032;5084;Spanish;Bilinguals;7;v;reading;b_reading_7_volverse;;volverse;5.346983654931081;80.04535147391323;85.03401360543705;F;False
5033;5085;French;Bilinguals;9;b;naming;b_pic_nam_9_bague;;bague;11.718799711872508;106.21315192743765;111.20181405895693;F;False
5034;5086;French;Bilinguals;9;b;naming;b_pic_nam_9_balai;;balai;11.158724388011539;76.46258503401349;81.45124716553286;F;False
5035;5087;French;Bilinguals;9;b;naming;b_pic_nam_9_barrette;;barrette;6.4625820244903025;87.41496598639475;92.40362811791414;F;False
5036;5088;French;Bilinguals;9;b;naming;b_pic_nam_9_beau;;beau;7.35878760948055;79.25303311591405;93.69614512471624;F;False
5037;5089;French;Bilinguals;9;b;naming;b_pic_nam_9_bec;;bec;10.643622611856708;66.87074829932004;71.85941043083855;F;False
5038;5090;French;Bilinguals;9;b;naming;b_pic_nam_9_benne;;benne;8.903772943180225;77.82312925170044;82.81179138321981;F;False
5039;5091;French;Bilinguals;9;b;naming;b_pic_nam_9_berceau;;berceau;15.402323980719578;77.1201814058955;82.10884353741399;F;False
5040;5092;French;Bilinguals;9;b;naming;b_pic_nam_9_berceuse;;berceuse;3.872265036424585;71.51746726872155;83.01175767788216;F;False
5041;5093;French;Bilinguals;9;b;naming;b_pic_nam_9_biche;;biche;4.9596460218832235;87.16553287981907;92.15419501133759;F;False
5042;5094;French;Bilinguals;9;b;naming;b_pic_nam_9_bijou;;bijou;3.646219812039286;71.92743764172428;76.91609977324276;F;False
5043;5095;French;Bilinguals;9;b;naming;b_pic_nam_9_bistrot;;bistrot;3.1770071533430784;54.549931415351686;84.95945064586863;F;False
5044;5096;French;Bilinguals;9;b;naming;b_pic_nam_9_bitume;;bitume;5.982408982714863;69.47845804988617;74.46712018140644;F;False
5045;5097;French;Bilinguals;9;b;naming;b_pic_nam_9_bière;;bière;19.278890175584994;135.2834467120161;140.27210884353636;F;False
